k,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95
379,0.9505405405405404,0.8891891891891893,0.9702702702702702,0.9972972972972972,0.815939435644061,0.7479278109080082,0.8194613419976441,0.8771753792981469,0.8414526972940223,0.7603722992610095,0.8462816218773723,0.911372995397277,0.8410706578244145,0.7504245583035,0.853531399056539,0.9093236456818057,0.7075962859362676,0.5999962922770535,0.7153777522736304,0.7839943761540861,0.7622155886823085,0.692825464756478,0.7664261648454216,0.8201661536293098,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10839798920583611,0.10666332835034131,0.10679674458428756,0.11409164072222903,0.11021750688000244,0.1066633283503412,0.1066682315536927,0.1217310987156124,0.10888769734407734,0.10666332835034109,0.10666332835034131,0.11147800271345773,0.1100536746690484,0.10282618484226078,0.10921421093718636,0.12168528190407131,0.10913070002881257,0.1052200957473182,0.10861274761367701,0.11550761597140721,0.08286105396653863,0.044155758642437565,0.08291122547636506,0.11872776586342788,0.10667836789430034,0.10665905736360695,0.10666332834931902,0.10666332834931908,0.21097815804993217,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.0991879282687439,0.05320177449099124,0.0965657940226557,0.15021456800658417,0.12986156975302088,0.06948143335442307,0.12657791763246656,0.19695977473331353,2.0515966135678867,1.4436112071755018,2.02128927880925,2.7077727251351633,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
380,0.9494594594594594,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8154960458492019,0.7467649785128577,0.8213577482276906,0.8752882666900875,0.8415692728894746,0.761034129070024,0.845701397251492,0.9058177770027546,0.8412222437945158,0.7460073719534036,0.8544285244626943,0.9063822925424261,0.7079041382404805,0.6152088226675866,0.710806869205846,0.8013714576270154,0.7622666497309565,0.7023741044932783,0.765963092796964,0.8238729869555644,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10884008604219195,0.10666332835032333,0.10678692897541947,0.11412273181957266,0.10996916767221304,0.10666332835032333,0.10666787071431721,0.12065695559115606,0.10873787630847849,0.10666332835032333,0.10666332835032355,0.11112880299834,0.1098555237350885,0.1031103902824446,0.1091334282956054,0.12134059409237884,0.10921400637918531,0.10515551040862367,0.10843810716320035,0.11515141113574275,0.08324459515563001,0.038308415130191814,0.08312996492392558,0.1220384193133354,0.10665139167435816,0.10665937168233523,0.1066633283493763,0.10666332834937634,0.21096039604057587,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.0992566346167283,0.05319518680157322,0.0958208782632432,0.15196943318790596,0.13008391112970208,0.0697293449046062,0.12513880303819,0.1989330394517302,2.057874039758569,1.464905032758359,2.058620034632229,2.6855378812228765,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
381,0.948918918918919,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8169744785389017,0.7431020617133252,0.820417420629908,0.8794751716408199,0.8422322157213458,0.7553182351201589,0.8460904774318836,0.9107318340091065,0.8428815649642594,0.7609517408906549,0.8519247357711821,0.9105361684148693,0.7098849953172552,0.6100554718690155,0.7161808375821762,0.7994171277436003,0.7639669884569694,0.6997608827126331,0.7704155636249779,0.8206554178635217,0.05405405405405614,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10868694149964203,0.10666332835030679,0.10677783531397866,0.11358205302166806,0.10973736113910569,0.10666332835030679,0.10666753642979537,0.11965708619867235,0.10859729072584536,0.10666332835030667,0.1066633283503069,0.11080459213384108,0.1098092886917515,0.10335872819384322,0.10950773665880204,0.12181695387989737,0.10912631325189898,0.10528673068050944,0.10851172720584712,0.11462014316996423,0.08291141722668832,0.04294187490933075,0.084336911689362,0.1250685484796806,0.10662484790008078,0.10665966286892485,0.10666332834942933,0.10666332834942943,0.21094375499988302,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09820781798929465,0.05011134560299227,0.09632965342666673,0.15507606502739416,0.1286820507112773,0.0655342932537444,0.12590195737146917,0.20284927369574357,2.069492707193402,1.4580931658143044,2.0637423989983534,2.7388170013192408,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
382,0.9483783783783788,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.819353187234589,0.747247919956905,0.8270898533020151,0.874355447404047,0.8424606466159658,0.7649307871521789,0.8488711431809335,0.9137321770212923,0.8442703269288018,0.7706467404265624,0.8514290720182187,0.9019350133502678,0.7112900595359877,0.6235654993653169,0.7193132655824825,0.7899326530422388,0.7658219927259527,0.6982879007326254,0.7696347160269087,0.8252287908366225,0.05405405405405614,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10854416049203108,0.10666332835029135,0.10676941052837352,0.11308000668281305,0.10952109276267137,0.10666332835029146,0.10666722674594009,0.11872667183885313,0.10846548163546567,0.10666332835029135,0.10666332835029158,0.11050362835310733,0.10972860618569497,0.10324287190384562,0.10950474998149606,0.1201043997274354,0.10902589036878711,0.10525206058264296,0.10861719630807942,0.1140683936368995,0.08147513287359522,0.039712943761210685,0.08122613303508244,0.11924458464858184,0.10659873783815103,0.10665993262580088,0.10666332834947855,0.10666332834947861,0.2109143860392112,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.0964727822489999,0.05398882164762801,0.09112656416056752,0.1507423909134101,0.12637473251939574,0.07075507985839374,0.11917064929477225,0.19686446852439565,2.074564262742193,1.4611919542543819,2.067311558584861,2.6990758293928514,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
383,0.9472972972972975,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8191652947869263,0.7367122934862103,0.828308418365967,0.8784441981983869,0.843094833647714,0.7596887229109404,0.849558795654987,0.9078123492674673,0.8432265398557667,0.7727464997843501,0.8505641154506236,0.9002395780324073,0.7108468011706712,0.6262981708936364,0.7201381050773639,0.7870021806352354,0.7655609998813294,0.7092148185924014,0.7691167186651551,0.8178655612396277,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10898126853959286,0.10666332835027725,0.10676160544438018,0.1136131441190121,0.10931941436222464,0.10666332835027725,0.10666693985236864,0.11786116252216604,0.1083419985839743,0.10666332835027714,0.10666332835027736,0.11022428495483333,0.10954311829466551,0.10337001929802157,0.10947614004334727,0.11831056242516794,0.10909878940544664,0.10502294748191632,0.10853374413726236,0.11428308374515636,0.08050465796162275,0.04292904451516087,0.08245447636557118,0.11704479415784359,0.10657306173149796,0.10666018253009345,0.10666332834952409,0.10666332834952415,0.2108986947451792,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09635154710169293,0.051811901484261826,0.09062991418095606,0.16073147445151598,0.12634407094327688,0.06778274885033733,0.11835960348934027,0.20992452761116204,2.0809618691114,1.4771144007847619,2.0657292868186277,2.6749636211597294,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
384,0.9467567567567573,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8193906214619036,0.7387669360971398,0.8289078258817071,0.8770563850692504,0.8425311500922187,0.7568618950616542,0.8485380675387048,0.904496569740693,0.8439009406500088,0.772302900840409,0.8494992163417956,0.9026460431975502,0.7108743651971546,0.6252013716272665,0.7203727225401424,0.7842290404133891,0.7656294500411817,0.7050332646585541,0.7709613760698011,0.8138575551971912,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10882072057946925,0.10666332835026404,0.10675437449950476,0.11310888637088054,0.10913142365396275,0.10666332835026404,0.10666667407192204,0.1170562682323578,0.10822640152918593,0.10666332835026393,0.10666332835026415,0.10996504356437706,0.10939903253577661,0.10325751302081151,0.10947627403682991,0.11724352794887274,0.10896200018276785,0.10507653976876756,0.10860197755186718,0.11338014444620882,0.08090633827607191,0.03748871008962867,0.08233562826335025,0.1183801851464779,0.10654781890785316,0.10666041404285993,0.1066633283495663,0.10666332834956638,0.21087048637750486,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09626863899018277,0.053302617389180046,0.08979198249383219,0.15909131990961137,0.1261990182483618,0.0696114455945046,0.1172851059114606,0.2077812919850495,2.0780082940823688,1.4702929568426741,2.0690400535809044,2.674488104207195,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
385,0.9467567567567573,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.820746451281031,0.7353634582042841,0.8282084340138589,0.8836701182734383,0.8438588511496089,0.7610961088543308,0.8462633639635136,0.9039956189270095,0.8440834443077517,0.7744498888403766,0.8470766051394969,0.9008210475092934,0.7121461270606764,0.6306984990637049,0.7190352375759864,0.7883416499537634,0.7669215675999572,0.7079104473052118,0.7763156796388855,0.8170313357702107,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.1086707024906916,0.10666332835025183,0.10674767547819863,0.1126407309428421,0.10895626356636329,0.10666332835025183,0.10666642785086117,0.11630794948679209,0.10811826241895688,0.10666332835025172,0.10666332835025194,0.10972448767067455,0.10935064309741832,0.10275884877599553,0.1092441464738716,0.11574792238850426,0.1088768985874965,0.10511337510185076,0.10840746143902003,0.11340409772367144,0.08130569338065646,0.04442379075551252,0.08281799001237233,0.11584237183860085,0.10654662461238215,0.10666062851762803,0.10666332834960536,0.10666332834960542,0.2108792997699041,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09531330028154164,0.04787264014803519,0.09024942953135619,0.16010346526358576,0.12491819747362358,0.06257885897556723,0.11798693333026881,0.20955523498092196,2.075194173456404,1.4473377513911339,2.0743310624186444,2.689167819884624,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
386,0.9470270270270276,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.821214919805406,0.7450367159728872,0.8306515969579145,0.8821271347344375,0.8421193293196402,0.7707326618813359,0.850382713218867,0.9108846544587758,0.8419898989452937,0.7701223214866302,0.8442884595677225,0.9020012498145588,0.7087990645456067,0.6300320656520407,0.7091883202839049,0.7907418857807053,0.7654844040631804,0.7060622122459411,0.7723986879830811,0.8183832064100258,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10853059615475048,0.1066633283502405,0.10674146926641764,0.11220616109560443,0.10939315472841436,0.1066633283502405,0.10682847410802765,0.12253311037561374,0.10801716646894477,0.1066633283502405,0.10666332835024073,0.10950129644516753,0.10930806008795545,0.10264744795277062,0.10905952975309274,0.11606938987533177,0.10878135342144159,0.1048504144890885,0.10833240323458926,0.1131058034661169,0.08030310606385298,0.03916261780625927,0.08029166349547197,0.11820555026614815,0.10654463087758337,0.10666082720830987,0.1066633283496416,0.10666332834964166,0.21088840272692458,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09503315824011262,0.049420225713976,0.08827025922639067,0.1519453018057008,0.12451978211721874,0.06454111106603394,0.11529733032921193,0.19942266957046836,2.0736067804458527,1.4504304348059558,2.069381740230842,2.6687723413001785,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
387,0.9481081081081086,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8214687409311598,0.746295166478418,0.82878370499406,0.8847213782112627,0.842807514398145,0.7710109339705961,0.8509092230650518,0.9056530727140583,0.8421376639557019,0.7807526769410227,0.842908358444058,0.9087937904873898,0.7094913619492111,0.6298612006683809,0.7125643256967016,0.7905746686223236,0.7660077438346647,0.7083395459939819,0.7698950975065906,0.8200465031039245,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10839981125963122,0.10666332835023007,0.10673571962411832,0.11180282598233192,0.10965762057423595,0.10666332835023007,0.10681632843629707,0.1262709842554572,0.10792271316476797,0.10666332835022996,0.10666332835023018,0.10929423884560321,0.10945675108047141,0.10317406847959643,0.10889851862522498,0.11627196481385715,0.10879028333614407,0.10527362872976012,0.10818491276594056,0.11286671669657478,0.08054229499599627,0.03708958385039337,0.08257912233073703,0.11735860652552982,0.10654192256645423,0.10666101127653396,0.10666332834967512,0.1066633283496752,0.2108847095666869,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09492449489622258,0.04738922791408205,0.09013138313102682,0.15317254076137052,0.12433135343902453,0.06189560199518209,0.11774501771324986,0.20022328977341777,2.0761435564637365,1.4908035436136955,2.1006148181563833,2.712774933965914,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
388,0.9472972972972977,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8209936563331728,0.7406443274021991,0.8269134065387269,0.8842635382411043,0.8422099963980864,0.7749923996636306,0.8506528278422072,0.9064291288124828,0.8434928676253739,0.7817711500167008,0.8475157200992265,0.9056639470867701,0.7100390709138512,0.6302724101152135,0.713790367586637,0.7885436882197873,0.766052983909145,0.7109477546351299,0.7693643580834001,0.8186253271288524,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10827778498272979,0.10666332835022041,0.1067303929743938,0.11142853106975258,0.10945125485576494,0.1066633283502203,0.10680507547822571,0.12488533334011506,0.10783451701479406,0.1066633283502203,0.10666332835022052,0.10910216800470901,0.10935506276343827,0.10284695228382665,0.10876716290351751,0.11578969070997823,0.10869278350980904,0.10532844954704282,0.10807613782684367,0.11238226123211655,0.08080891350692646,0.0390685778077248,0.08279443991770823,0.11973649560239628,0.10653857658966849,0.10666118179843702,0.1066633283497062,0.10666332834970631,0.21088155277735862,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09534716732086145,0.04770082561347178,0.0915727203523932,0.1570338734346212,0.12486745117546232,0.062308333892456005,0.11962557985937151,0.20537921802973852,2.0746946607332313,1.5091836803453005,2.1195797890795642,2.6091978225451777,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
389,0.9454054054054056,0.8891891891891893,0.9432432432432433,0.9972972972972972,0.8213935480003772,0.7433168970835172,0.8306500179905257,0.8805355061473771,0.8430202686236525,0.7718655092716618,0.8510250411436573,0.9026890773681965,0.8416748965788335,0.7765422398993007,0.8455102383459876,0.9015340413777806,0.7092298593649597,0.632045619048783,0.7116487481508256,0.7907728999235397,0.7658058003138305,0.7089395652277825,0.7695869332924639,0.8167887524940959,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10816398157626018,0.10666332835021142,0.10672545820803542,0.11108122891328882,0.10925827362747026,0.10666332835021142,0.10679464969562458,0.1235938282859759,0.10775220807980018,0.1066633283502113,0.10666332835021142,0.10892401590135825,0.10914613132438453,0.10270760327105137,0.10867445160422101,0.11539579849212549,0.10854428478989211,0.10525543694934747,0.10799820872442989,0.11229592370103406,0.08073706267837791,0.042896867299248805,0.08021747459776782,0.11775231187590879,0.10653466269262168,0.10666133977095632,0.10666332834973502,0.10666332834973508,0.21087892829016985,0.2110128548811631,0.2110128548811631,0.2110128548811631,0.09509715415674037,0.05020998697974559,0.08883710507531528,0.15568749604665896,0.12452446121149272,0.06564430957334154,0.11601820354416167,0.2033315161250163,2.0653431069231685,1.4730169522591121,2.097871864051026,2.685272485595178,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
